Attrition_Flag,Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
True,0,0,4,4,2,2,3133.0,1510,0.609,1435,0.462,0.482,0,0,1,0,1,0,0,0
True,1,0,1,2,3,0,3540.0,849,0.456,1321,0.75,0.24,0,0,1,0,1,0,0,0
True,0,3,1,6,3,2,6990.0,1378,0.73,1479,0.611,0.197,0,1,0,0,1,0,0,0
True,0,2,3,2,2,3,34516.0,1652,0.854,1283,1.294,0.048,0,0,0,1,1,0,0,0
False,1,4,1,1,4,1,1438.3,0,1.038,689,0.353,0.0,0,1,0,0,1,0,0,0
True,0,99,2,6,3,2,24396.0,1171,0.655,965,1.125,0.048,0,1,0,0,1,0,0,0
True,1,99,0,2,3,2,2474.0,2143,1.53,1541,1.0,0.866,0,1,0,0,1,0,0,0
True,0,0,1,5,1,3,5214.0,795,0.707,1258,1.3,0.152,0,1,0,0,1,0,0,0
True,1,3,0,5,2,2,5207.0,1650,0.708,1339,0.538,0.317,0,1,0,0,1,0,0,0
True,1,99,0,2,2,2,9512.0,1082,0.701,1007,1.444,0.114,0,0,0,1,1,0,0,0
True,1,3,99,6,3,2,3187.0,2430,0.617,1387,1.357,0.762,1,0,0,0,1,0,0,0
False,1,1,1,1,3,3,3353.0,0,1.021,960,0.385,0.0,0,1,0,0,1,0,0,0
True,0,3,2,3,3,3,2290.0,1434,0.923,1119,3.5,0.626,0,1,0,0,1,0,0,0
True,0,99,1,6,1,3,5279.0,1115,0.549,1642,0.519,0.211,0,0,1,0,1,0,0,0
True,0,0,2,5,3,0,23603.0,0,0.795,1382,1.067,0.0,1,0,0,0,1,0,0,0
True,0,0,1,6,2,2,2601.0,0,0.814,1232,0.684,0.0,0,1,0,0,1,0,0,0
True,0,3,3,4,3,0,6363.0,1029,0.838,1542,1.286,0.162,0,0,1,0,1,0,0,0
True,0,1,3,4,3,3,8029.0,1576,0.826,1094,0.524,0.196,0,0,1,0,1,0,0,0
True,1,0,0,2,2,2,2410.0,1769,0.759,1217,1.143,0.734,0,1,0,0,1,0,0,0
False,0,3,2,1,1,2,3401.0,0,0.898,744,1.0,0.0,0,0,1,0,1,0,0,0
True,1,0,0,4,2,0,2260.0,1007,0.84,1614,0.737,0.446,0,1,0,0,1,0,0,0
True,0,0,3,5,2,2,17682.0,2481,1.302,1747,1.214,0.14,1,0,0,0,1,0,0,0
True,1,1,1,3,1,3,4206.0,1100,0.587,1144,1.0,0.262,0,1,0,0,1,0,0,0
True,0,3,3,4,3,2,34516.0,1440,1.117,1575,2.4,0.042,0,0,1,0,0,0,0,1
True,0,1,3,4,3,0,23018.0,2168,0.859,1463,1.667,0.094,0,0,0,1,1,0,0,0
True,1,0,1,5,2,3,5556.0,1711,1.434,1706,1.625,0.308,0,1,0,0,1,0,0,0
False,1,1,99,3,3,1,6094.0,0,1.129,909,0.273,0.0,0,1,0,0,1,0,0,0
True,0,3,1,3,1,2,2939.0,1999,2.145,2434,1.538,0.68,0,1,0,0,1,0,0,0
True,0,0,3,2,1,0,5362.0,1274,1.015,1876,0.783,0.238,0,1,0,0,1,0,0,0
False,0,1,4,3,3,3,27126.0,0,0.953,1000,0.786,0.0,0,1,0,0,1,0,0,0
True,1,3,0,6,3,2,3342.0,2517,0.771,1139,0.765,0.753,0,0,1,0,1,0,0,0
False,1,3,99,6,2,2,2532.0,2221,0.491,799,0.235,0.877,0,1,0,0,1,0,0,0
True,1,5,99,2,2,3,1900.0,1376,0.89,1881,0.607,0.724,0,1,0,0,1,0,0,0
True,0,3,2,2,3,2,14546.0,1703,0.955,1273,0.588,0.117,0,0,1,0,1,0,0,0
True,1,5,99,2,3,2,2521.0,1608,0.587,1328,0.571,0.638,0,0,1,0,1,0,0,0
True,0,5,2,3,4,3,16427.0,1682,0.631,1579,1.118,0.102,0,1,0,0,1,0,0,0
True,0,3,1,5,1,2,13068.0,1718,0.607,937,0.556,0.131,0,0,0,1,1,0,0,0
True,0,2,2,6,3,0,23218.0,1814,1.178,1749,2.083,0.078,0,0,1,0,1,0,0,0
True,0,1,1,5,1,3,3281.0,837,1.859,1424,1.417,0.255,0,1,0,0,1,0,0,0
True,0,1,1,5,3,2,3096.0,2217,0.799,2011,0.783,0.716,0,1,0,0,1,0,0,0
True,1,1,1,5,2,3,2052.0,1250,0.728,1208,0.632,0.609,0,1,0,0,1,0,0,0
True,1,1,0,2,3,0,1438.3,583,0.888,1259,1.0,0.405,0,0,0,1,1,0,0,0
True,0,1,1,2,3,2,9432.0,1418,0.612,1319,0.368,0.15,0,0,1,0,1,0,0,0
True,0,1,4,5,2,3,14938.0,2303,0.804,949,2.0,0.154,0,0,1,0,0,0,0,1
True,0,0,2,5,3,2,2221.0,1343,0.869,1338,1.308,0.605,0,1,0,0,1,0,0,0
True,0,4,2,6,3,0,5731.0,1577,0.657,1554,0.444,0.275,1,0,0,0,1,0,0,0
True,0,2,2,2,2,3,34516.0,2061,0.722,1350,0.455,0.06,0,1,0,0,0,1,0,0
True,0,0,2,5,2,2,6985.0,1130,0.963,1694,0.76,0.162,0,1,0,0,1,0,0,0
True,0,3,4,3,3,0,24221.0,1707,0.816,1678,0.538,0.07,0,1,0,0,1,0,0,0
True,1,1,99,4,1,1,15439.0,0,0.742,2069,0.536,0.0,0,1,0,0,1,0,0,0
True,0,3,3,6,3,2,21637.0,2030,0.776,1222,0.438,0.094,0,0,1,0,1,0,0,0
True,0,3,4,2,3,2,14543.0,0,0.788,1536,0.423,0.0,0,0,1,0,1,0,0,0
True,1,0,0,2,1,1,9684.0,2475,0.697,1400,2.1,0.256,0,1,0,0,1,0,0,0
True,0,1,1,2,2,2,5007.0,930,0.885,1050,1.154,0.186,0,1,0,0,1,0,0,0
True,0,3,2,3,2,0,1616.0,1047,0.984,1389,1.2,0.648,0,1,0,0,1,0,0,0
True,0,0,2,5,2,2,19116.0,0,0.656,1184,0.611,0.0,0,0,1,0,1,0,0,0
True,1,3,0,5,6,2,2759.0,2223,1.32,2093,1.0,0.806,0,1,0,0,1,0,0,0
False,0,3,4,2,3,3,8249.0,1381,0.798,678,0.833,0.167,0,1,0,0,1,0,0,0
True,1,3,99,2,3,2,14041.0,2154,1.084,1467,1.417,0.153,0,0,1,0,1,0,0,0
True,0,1,2,5,3,2,5264.0,2169,0.374,1219,0.5,0.412,0,1,0,0,1,0,0,0
True,1,99,0,4,2,1,2420.0,1912,1.256,1730,0.565,0.79,0,1,0,0,1,0,0,0
True,1,1,0,4,2,0,2826.0,2070,0.541,1025,0.647,0.732,0,1,0,0,1,0,0,0
True,0,1,3,5,5,2,12518.0,1539,0.645,1165,0.833,0.123,0,1,0,0,1,0,0,0
True,0,3,1,4,2,1,5876.0,1297,1.012,2133,0.719,0.221,0,1,0,0,1,0,0,0
True,0,3,3,3,2,3,34516.0,0,0.448,1122,0.182,0.0,0,0,1,0,0,0,0,1
True,1,0,0,4,1,2,9648.0,1926,0.549,1083,1.75,0.2,1,0,0,0,1,0,0,0
True,0,1,3,3,3,3,34516.0,2177,1.32,1234,1.875,0.063,0,0,1,0,0,0,0,1
True,1,0,99,3,3,0,3025.0,2376,1.252,1277,1.875,0.785,0,1,0,0,1,0,0,0
True,0,1,2,4,3,3,3265.0,2517,0.952,1843,0.944,0.771,0,1,0,0,1,0,0,0
True,0,0,4,3,2,2,6041.0,1355,0.685,1747,0.581,0.224,0,1,0,0,1,0,0,0
True,1,4,0,3,3,2,2293.0,1823,0.617,1166,1.444,0.795,0,1,0,0,1,0,0,0
True,0,4,3,6,2,2,13399.0,2505,0.627,1326,0.824,0.187,0,0,0,1,1,0,0,0
True,1,99,0,4,3,3,4317.0,2517,0.944,1619,1.0,0.583,0,1,0,0,1,0,0,0
True,1,3,1,5,2,0,3378.0,1069,0.581,1285,0.333,0.316,0,0,1,0,1,0,0,0
True,1,3,0,4,1,3,5012.0,2242,0.816,1142,1.0,0.447,0,0,1,0,1,0,0,0
True,1,0,0,4,1,0,2569.0,1605,0.574,1190,0.643,0.625,0,0,1,0,1,0,0,0
True,1,3,0,3,1,2,3471.0,1785,1.051,1052,0.714,0.514,0,0,1,0,1,0,0,0
True,0,3,4,5,3,3,34516.0,1699,0.771,1628,0.727,0.049,1,0,0,0,0,0,0,1
True,0,1,4,6,3,2,3312.0,1844,0.986,1740,0.882,0.557,0,1,0,0,1,0,0,0
True,1,3,0,4,3,3,2578.0,2462,1.707,1378,0.812,0.955,0,1,0,0,1,0,0,0
False,0,99,1,4,3,2,2902.0,2517,0.821,996,0.444,0.867,0,1,0,0,1,0,0,0
True,1,1,0,3,2,1,2742.0,2321,1.315,1389,0.6,0.846,0,1,0,0,1,0,0,0
True,0,1,0,5,3,3,2077.0,1571,1.031,1365,1.0,0.756,0,1,0,0,1,0,0,0
True,1,3,0,5,1,2,6265.0,1942,1.027,1715,0.87,0.31,0,0,1,0,1,0,0,0
True,0,0,2,6,3,0,7819.0,1560,0.827,1582,0.786,0.2,0,1,0,0,1,0,0,0
True,0,3,3,6,3,3,2731.0,1692,0.62,1220,0.692,0.62,0,0,1,0,1,0,0,0
False,0,0,1,2,4,3,1438.3,537,0.819,715,0.182,0.373,0,1,0,0,1,0,0,0
True,0,1,3,3,1,2,16286.0,1710,1.223,2552,1.227,0.105,0,1,0,0,1,0,0,0
True,0,3,4,3,2,3,34516.0,0,0.507,1106,0.938,0.0,0,1,0,0,1,0,0,0
True,1,1,0,6,1,0,2609.0,2439,1.269,1731,1.833,0.935,0,1,0,0,1,0,0,0
True,0,1,2,5,3,2,7567.0,1173,0.541,1435,0.6,0.155,0,0,1,0,1,0,0,0
True,0,1,2,5,3,3,22770.0,2517,0.994,1882,0.652,0.111,0,1,0,0,1,0,0,0
True,1,0,0,5,1,2,3791.0,1648,1.227,2058,0.789,0.435,0,1,0,0,1,0,0,0
True,0,3,0,4,4,2,2702.0,2517,1.019,1658,1.462,0.932,0,1,0,0,1,0,0,0
True,1,1,0,3,1,3,2555.0,2117,1.049,1334,0.6,0.829,1,0,0,0,1,0,0,0
True,0,3,3,5,3,2,2355.0,1090,0.751,1441,0.812,0.463,0,1,0,0,1,0,0,0
True,1,3,1,6,2,0,5332.0,0,0.939,1371,1.167,0.0,0,0,1,0,1,0,0,0
True,0,0,1,6,3,2,1443.0,1375,0.683,1991,0.583,0.953,0,0,1,0,1,0,0,0
True,0,3,2,6,2,3,10741.0,755,1.166,1278,1.444,0.07,0,0,1,0,1,0,0,0
True,0,0,2,3,2,0,7984.0,1503,0.797,1734,1.167,0.188,0,1,0,0,1,0,0,0
True,0,0,2,3,2,2,18584.0,2517,0.703,1330,1.125,0.135,0,0,1,0,1,0,0,0
True,1,3,99,4,1,3,5585.0,1465,1.503,1787,0.722,0.262,0,1,0,0,1,0,0,0
True,0,0,3,6,3,2,34516.0,2165,0.837,1672,0.524,0.063,0,1,0,0,1,0,0,0
True,1,0,0,6,3,4,1438.3,0,1.068,1439,1.05,0.0,0,1,0,0,1,0,0,0
True,0,3,3,5,1,0,2478.0,2031,1.284,1558,0.938,0.82,0,0,1,0,1,0,0,0
True,0,1,4,6,3,3,34516.0,2274,0.788,1795,0.679,0.066,0,0,1,0,1,0,0,0
True,1,3,1,6,2,3,2339.0,1440,0.431,893,0.375,0.616,0,1,0,0,1,0,0,0
True,1,3,0,6,3,2,2726.0,0,0.844,1099,0.588,0.0,0,1,0,0,1,0,0,0
True,0,99,4,3,3,3,14881.0,848,0.762,1408,1.091,0.057,0,1,0,0,1,0,0,0
True,1,3,1,6,3,3,1628.0,969,0.999,1893,2.75,0.595,0,1,0,0,1,0,0,0
True,1,3,0,5,2,2,3156.0,1644,1.052,1151,1.385,0.521,0,1,0,0,1,0,0,0
True,1,3,0,5,3,0,4745.0,1270,0.93,1519,0.938,0.268,0,0,1,0,1,0,0,0
True,0,1,4,5,3,2,19727.0,1785,0.572,1245,0.786,0.09,0,1,0,0,1,0,0,0
True,0,0,2,3,3,2,22720.0,793,0.685,1102,0.286,0.035,0,1,0,0,1,0,0,0
True,0,99,1,5,3,0,8129.0,1799,0.566,1402,0.737,0.221,0,1,0,0,1,0,0,0
True,1,3,0,6,2,3,3751.0,1521,0.974,1060,1.308,0.405,0,0,1,0,1,0,0,0
True,1,1,0,3,5,3,1594.0,1411,0.817,1459,1.188,0.885,0,1,0,0,1,0,0,0
True,1,1,0,4,2,0,2569.0,1403,0.886,1456,0.444,0.546,0,0,1,0,1,0,0,0
True,1,4,99,6,3,2,18206.0,1586,0.921,1439,1.0,0.087,0,0,1,0,1,0,0,0
True,0,1,1,6,3,3,3104.0,1766,0.828,1353,1.182,0.569,0,1,0,0,1,0,0,0
True,0,3,1,5,3,2,2406.0,1560,0.751,1173,0.391,0.648,0,1,0,0,1,0,0,0
True,0,0,3,5,2,3,24571.0,1955,1.174,1746,1.0,0.08,0,1,0,0,1,0,0,0
True,1,1,0,3,2,3,15534.0,726,0.556,1279,0.867,0.047,0,0,1,0,0,1,0,0
True,1,3,0,4,2,0,12301.0,2250,0.484,1307,0.261,0.183,0,1,0,0,0,0,0,1
True,0,3,3,6,2,3,2846.0,1818,0.711,1473,1.176,0.639,0,1,0,0,1,0,0,0
True,0,0,4,6,2,3,9788.0,1794,0.778,1805,0.762,0.183,0,0,0,1,1,0,0,0
True,0,1,2,4,3,3,7231.0,2381,0.996,1421,1.3,0.329,0,1,0,0,1,0,0,0
True,1,1,0,6,3,2,2324.0,1576,0.728,1272,1.312,0.678,0,1,0,0,1,0,0,0
True,0,3,3,3,2,3,12208.0,1980,0.616,1409,0.619,0.162,0,1,0,0,1,0,0,0
False,0,4,3,2,5,3,5639.0,1547,1.087,647,0.364,0.274,0,0,0,1,1,0,0,0
True,0,3,2,3,3,2,10021.0,1617,0.578,1275,0.667,0.161,0,1,0,0,1,0,0,0
True,0,99,0,6,1,0,2215.0,1915,0.794,1270,0.588,0.865,0,1,0,0,1,0,0,0
True,1,3,0,3,2,3,2027.0,1480,0.979,1702,0.947,0.73,0,1,0,0,1,0,0,0
True,0,3,2,6,2,2,6363.0,1162,0.644,1256,1.0,0.183,0,1,0,0,1,0,0,0
True,1,2,0,6,1,2,3920.0,2008,0.944,3178,0.656,0.512,0,0,1,0,1,0,0,0
True,0,1,2,5,1,3,9226.0,1233,1.521,1626,1.636,0.134,0,1,0,0,1,0,0,0
True,1,99,0,6,1,1,9376.0,1288,0.597,1562,0.5,0.137,1,0,0,0,1,0,0,0
True,1,4,1,5,3,3,1944.0,1346,1.052,1960,0.727,0.692,0,1,0,0,1,0,0,0
True,0,0,1,3,1,0,9599.0,1554,1.087,1154,1.235,0.162,0,0,1,0,1,0,0,0
True,0,3,2,5,1,2,28202.0,843,0.637,1629,0.727,0.03,0,1,0,0,0,0,0,1
True,0,2,3,3,3,1,24850.0,1662,0.693,1226,0.923,0.067,0,0,0,1,1,0,0,0
True,0,1,4,5,3,3,3805.0,2233,1.095,1743,0.929,0.587,0,1,0,0,1,0,0,0
True,0,0,3,5,2,2,2733.0,1306,0.791,1139,0.444,0.478,0,0,1,0,1,0,0,0
True,0,0,1,6,3,3,12781.0,1253,0.638,1073,0.4,0.098,0,0,0,1,1,0,0,0
False,0,0,4,3,3,3,3106.0,1120,1.045,683,0.7,0.361,0,1,0,0,1,0,0,0
True,0,2,3,3,3,0,7477.0,0,0.511,1159,0.684,0.0,0,1,0,0,1,0,0,0
True,0,99,4,6,1,3,34516.0,2086,0.986,1859,0.958,0.06,0,1,0,0,1,0,0,0
True,0,1,4,6,5,2,29963.0,2094,0.648,1205,0.867,0.07,0,1,0,0,1,0,0,0
True,0,3,1,5,3,0,6509.0,2033,0.83,1409,0.37,0.312,0,0,1,0,1,0,0,0
False,0,2,2,3,3,3,13450.0,0,0.742,1000,0.059,0.0,0,1,0,0,1,0,0,0
True,0,3,2,6,2,0,27000.0,0,0.61,1209,0.3,0.0,0,0,0,1,0,0,0,1
True,0,2,4,5,2,1,34516.0,1254,0.869,1366,0.786,0.036,0,1,0,0,0,0,0,1
True,1,3,0,5,3,2,6347.0,0,0.466,1161,0.375,0.0,0,0,1,0,1,0,0,0
True,0,0,1,4,3,2,3106.0,1675,0.781,1512,0.407,0.539,0,1,0,0,1,0,0,0
True,0,3,2,4,1,1,2536.0,913,1.059,1750,1.333,0.36,0,1,0,0,1,0,0,0
True,0,4,2,6,3,0,13048.0,1954,1.139,1170,0.846,0.15,0,0,1,0,1,0,0,0
True,1,99,0,3,3,1,2453.0,968,1.081,2218,0.613,0.395,0,1,0,0,1,0,0,0
True,0,1,1,3,2,2,16138.0,1249,1.01,1198,0.833,0.077,0,1,0,0,0,0,0,1
True,0,4,2,3,2,0,8077.0,1965,0.637,1329,0.444,0.243,0,1,0,0,1,0,0,0
False,1,3,0,3,3,3,1929.0,1673,0.835,857,1.118,0.867,0,1,0,0,1,0,0,0
True,0,99,3,3,3,2,3127.0,2517,0.589,1470,1.143,0.805,0,0,1,0,1,0,0,0
True,0,0,2,3,3,2,8645.0,1454,0.708,1435,1.778,0.168,0,1,0,0,1,0,0,0
True,0,99,2,3,1,3,1438.3,0,0.503,1093,0.833,0.0,0,0,1,0,1,0,0,0
False,1,3,0,6,3,2,2185.0,0,0.727,715,0.818,0.0,0,1,0,0,1,0,0,0
True,0,3,3,5,2,2,24487.0,2517,0.912,1512,0.909,0.103,0,0,1,0,1,0,0,0
True,0,1,2,6,2,3,2567.0,0,1.636,2399,0.955,0.0,0,1,0,0,1,0,0,0
True,0,3,3,6,3,3,4131.0,785,0.543,906,1.2,0.19,0,0,1,0,1,0,0,0
True,1,2,0,3,2,2,10790.0,1930,0.75,1052,1.286,0.179,0,1,0,0,0,0,0,1
True,0,1,1,4,3,3,6884.0,1001,0.786,975,0.833,0.145,0,1,0,0,1,0,0,0
False,0,0,2,5,3,3,13961.0,1299,0.842,783,0.667,0.093,0,0,1,0,1,0,0,0
True,0,1,3,6,1,0,29801.0,1916,0.781,990,0.909,0.064,0,1,0,0,1,0,0,0
True,0,1,4,4,1,1,13219.0,0,0.576,1097,0.5,0.0,0,1,0,0,1,0,0,0
False,1,99,0,2,3,3,2536.0,0,0.917,901,0.522,0.0,0,1,0,0,1,0,0,0
True,1,3,0,5,3,1,9478.0,820,0.64,1327,0.864,0.087,1,0,0,0,1,0,0,0
True,1,99,1,6,1,2,3502.0,1851,2.023,1814,0.722,0.529,1,0,0,0,1,0,0,0
True,1,99,99,4,3,3,10509.0,2388,0.777,1365,1.429,0.227,0,1,0,0,1,0,0,0
True,1,2,0,3,3,0,1491.0,0,0.876,1058,0.889,0.0,1,0,0,0,1,0,0,0
True,0,1,2,6,1,2,9734.0,0,0.785,1476,0.9,0.0,1,0,0,0,1,0,0,0
True,1,3,1,6,1,3,2305.0,1627,0.747,1230,0.565,0.706,0,1,0,0,1,0,0,0
True,1,0,1,3,1,3,14241.0,2081,0.909,1581,0.833,0.146,0,1,0,0,1,0,0,0
True,1,99,1,3,1,2,4789.0,1257,1.134,1534,0.933,0.262,0,1,0,0,1,0,0,0
True,0,5,2,4,2,3,23138.0,1727,0.693,1612,1.438,0.075,1,0,0,0,1,0,0,0
True,0,99,3,6,1,3,23008.0,2280,0.674,1302,0.636,0.099,0,0,1,0,1,0,0,0
True,0,99,3,3,1,0,3131.0,2517,0.602,1439,0.481,0.804,1,0,0,0,1,0,0,0
True,1,3,0,5,3,2,5798.0,1794,0.564,1724,0.452,0.309,0,1,0,0,1,0,0,0
True,0,3,1,5,2,3,6880.0,1390,1.205,1784,0.944,0.202,0,0,1,0,1,0,0,0
True,0,3,3,3,2,2,34516.0,1531,0.862,1156,1.071,0.044,0,0,0,1,0,0,1,0
True,1,2,1,6,2,1,2075.0,1469,1.322,2556,1.13,0.708,0,1,0,0,1,0,0,0
True,0,3,3,3,3,0,4589.0,0,0.845,1590,0.37,0.0,0,1,0,0,1,0,0,0
False,1,3,0,1,2,2,2317.0,0,1.005,884,0.727,0.0,0,0,1,0,1,0,0,0
False,1,0,0,1,1,1,1981.0,1518,1.019,973,0.923,0.766,0,0,1,0,1,0,0,0
True,1,3,1,3,2,1,6038.0,0,0.741,1447,0.875,0.0,0,0,1,0,1,0,0,0
True,0,99,3,5,3,2,14910.0,877,0.772,1150,0.625,0.059,0,0,1,0,1,0,0,0
True,0,1,3,3,3,2,29659.0,1143,0.512,1193,0.615,0.039,0,1,0,0,1,0,0,0
False,0,3,2,3,3,2,4320.0,0,0.967,706,0.5,0.0,0,1,0,0,1,0,0,0
True,1,99,1,6,1,3,11213.0,0,0.563,1257,0.643,0.0,0,0,1,0,1,0,0,0
True,1,0,99,5,1,2,26181.0,0,0.913,1303,0.75,0.0,1,0,0,0,1,0,0,0
True,1,1,0,3,1,0,5773.0,0,0.67,1306,0.5,0.0,0,0,1,0,1,0,0,0
False,0,0,3,1,3,3,4503.0,0,0.659,748,0.429,0.0,0,1,0,0,1,0,0,0
True,0,0,3,6,2,2,29770.0,1565,0.674,1774,2.0,0.053,0,1,0,0,1,0,0,0
True,1,4,0,5,1,1,5014.0,1910,0.863,1209,1.5,0.381,0,1,0,0,1,0,0,0
True,1,1,0,6,1,2,3445.0,1074,0.67,1074,0.632,0.312,0,1,0,0,1,0,0,0
True,0,3,3,6,2,2,23412.0,1078,0.79,1786,0.786,0.046,0,1,0,0,1,0,0,0
True,1,3,0,4,1,2,3044.0,1611,0.74,1456,0.714,0.529,0,0,1,0,1,0,0,0
True,0,99,2,5,2,1,14596.0,2192,0.898,1300,1.083,0.15,0,0,1,0,1,0,0,0
True,0,0,0,3,2,2,3864.0,1654,0.491,1470,0.235,0.428,0,0,1,0,1,0,0,0
False,0,4,3,2,1,3,17030.0,1911,0.528,715,0.562,0.112,0,0,0,1,1,0,0,0
True,0,3,2,4,2,3,23090.0,839,1.326,1198,1.0,0.036,0,0,1,0,1,0,0,0
True,0,4,3,4,2,0,29205.0,1208,0.957,1556,1.048,0.041,0,0,0,1,1,0,0,0
True,0,3,2,5,2,3,14035.0,2061,2.271,1606,1.5,0.147,0,1,0,0,1,0,0,0
False,1,0,0,2,3,2,2962.0,2517,1.046,929,0.409,0.85,0,0,1,0,1,0,0,0
True,0,99,3,6,3,0,18578.0,1385,0.565,1606,0.421,0.075,0,1,0,0,1,0,0,0
True,0,0,2,5,3,2,2201.0,1138,0.675,1199,0.6,0.517,0,0,1,0,1,0,0,0
True,1,4,0,4,3,2,2061.0,1483,1.362,2400,0.622,0.72,0,1,0,0,1,0,0,0
True,1,5,99,4,2,2,24602.0,1660,0.588,1337,0.76,0.067,0,1,0,0,1,0,0,0
True,0,0,4,3,2,2,15911.0,896,0.954,1270,0.833,0.056,1,0,0,0,1,0,0,0
False,0,2,4,2,2,3,16867.0,0,0.885,654,0.4,0.0,0,0,1,0,1,0,0,0
True,0,3,2,3,3,0,2783.0,1526,0.942,1909,0.688,0.548,0,1,0,0,1,0,0,0
False,1,4,0,3,3,2,2972.0,0,1.035,922,0.562,0.0,0,0,1,0,1,0,0,0
True,1,1,1,5,3,2,5124.0,2235,0.542,1158,0.355,0.436,0,0,1,0,1,0,0,0
True,0,3,1,6,6,2,2880.0,2362,0.89,1323,0.444,0.82,0,1,0,0,1,0,0,0
True,0,1,1,4,1,0,5579.0,0,0.481,1025,0.667,0.0,0,0,1,0,1,0,0,0
True,0,99,2,5,1,3,12010.0,2149,0.801,1700,1.5,0.179,0,1,0,0,1,0,0,0
True,0,0,3,6,3,3,34516.0,1597,0.858,1628,1.217,0.046,1,0,0,0,1,0,0,0
True,1,3,1,5,2,2,4394.0,885,1.04,1377,0.684,0.201,0,1,0,0,1,0,0,0
True,0,3,3,4,3,3,18325.0,723,0.815,1517,0.65,0.039,0,0,1,0,1,0,0,0
True,1,4,0,5,3,2,3773.0,1972,0.783,1528,1.083,0.523,0,1,0,0,1,0,0,0
True,0,3,3,5,1,3,21684.0,1748,0.715,1329,0.6,0.081,0,0,1,0,1,0,0,0
True,1,1,1,4,1,2,1919.0,774,0.965,1505,0.737,0.403,1,0,0,0,1,0,0,0
True,1,3,1,5,3,2,9995.0,1713,0.96,1172,0.462,0.171,0,0,1,0,1,0,0,0
True,0,3,3,3,2,2,11910.0,2098,1.16,1646,1.294,0.176,0,1,0,0,1,0,0,0
True,1,2,0,4,2,0,2279.0,1529,1.26,1693,1.286,0.671,0,1,0,0,1,0,0,0
True,0,2,1,3,1,2,3539.0,0,0.781,1336,0.211,0.0,0,0,1,0,1,0,0,0
True,0,1,3,5,1,3,30579.0,1351,0.759,1289,0.727,0.044,0,1,0,0,1,0,0,0
True,0,1,3,4,1,0,24480.0,1923,0.505,1416,0.778,0.079,0,0,1,0,1,0,0,0
True,1,0,99,6,1,2,17561.0,0,0.94,1608,1.2,0.0,1,0,0,0,1,0,0,0
True,1,2,0,3,1,2,1638.0,0,0.75,1885,0.545,0.0,0,1,0,0,1,0,0,0
True,0,3,2,3,3,2,2947.0,2216,0.76,1744,0.606,0.752,0,1,0,0,1,0,0,0
True,0,1,3,6,1,0,5738.0,1112,1.519,1922,0.655,0.194,0,1,0,0,1,0,0,0
True,0,99,4,5,2,2,33304.0,1833,0.428,1448,0.381,0.055,0,0,0,1,1,0,0,0
True,0,2,1,6,3,3,7251.0,1603,0.591,1300,0.8,0.221,0,0,1,0,1,0,0,0
True,0,99,99,6,2,0,2885.0,1895,0.387,1366,0.632,0.657,0,1,0,0,1,0,0,0
True,1,2,0,6,2,3,2641.0,1257,0.891,1439,1.053,0.476,0,1,0,0,1,0,0,0
True,1,3,99,6,3,0,2801.0,2043,0.583,1241,0.643,0.729,0,1,0,0,1,0,0,0
True,0,1,3,3,3,3,16794.0,809,1.566,1917,0.941,0.048,0,1,0,0,1,0,0,0
True,1,2,1,4,1,3,9336.0,1672,0.696,1391,0.625,0.179,1,0,0,0,1,0,0,0
True,1,2,0,4,1,0,2763.0,2517,0.938,1246,0.824,0.911,0,0,1,0,1,0,0,0
True,0,0,2,5,3,2,17391.0,1044,1.08,1248,0.688,0.06,0,1,0,0,1,0,0,0
True,1,1,0,3,2,0,3198.0,2493,0.665,1936,1.316,0.78,0,1,0,0,1,0,0,0
True,0,4,3,3,3,2,5100.0,1786,1.06,2375,0.575,0.35,0,0,1,0,1,0,0,0
True,0,4,2,3,1,2,3955.0,2517,0.484,1238,1.083,0.636,0,1,0,0,1,0,0,0
True,1,1,0,5,3,1,3140.0,1985,1.346,1626,0.864,0.632,0,1,0,0,1,0,0,0
False,1,0,99,3,3,3,4028.0,710,0.731,791,0.833,0.176,0,0,1,0,1,0,0,0
True,1,0,0,5,3,3,2264.0,0,0.479,1204,0.333,0.0,0,0,1,0,1,0,0,0
True,0,99,4,5,2,2,21620.0,2008,0.691,1300,0.5,0.093,0,0,0,1,1,0,0,0
True,0,1,2,3,2,0,6385.0,1535,1.138,1612,0.88,0.24,0,0,1,0,1,0,0,0
True,1,3,1,4,2,3,2375.0,1658,0.638,1071,1.0,0.698,0,0,1,0,1,0,0,0
True,0,3,2,3,3,3,1963.0,1721,0.68,1378,0.762,0.877,0,1,0,0,1,0,0,0
True,1,2,0,6,2,2,4256.0,1084,0.63,1100,0.381,0.255,0,0,1,0,1,0,0,0
True,1,3,0,5,1,0,5097.0,1152,0.94,2052,0.607,0.226,0,1,0,0,1,0,0,0
True,0,3,2,3,2,3,3228.0,2517,0.949,1349,1.357,0.78,0,0,1,0,1,0,0,0
